Okrasné okno,50.775781,15.069538
Ozdobné plastiky,50.77518,15.071025
Pilíře ve tvaru sovy,50.775356,15.073066
Vstupní portál,50.775065,15.06483
Zdobená okna,50.775356,15.071611
Zdobná freska,50.772257,15.071445
Žíla,50.771935,15.058054
Trabant U Nádraží,50.764326,15.047179
Lékárna U Orla,50.766958,15.054812
Okenní reliéfy,50.767514,15.054288
Murder graffiti,50.765117,15.062552
Rekonstrukce TT Rumunská-Šaldovo nam.,50.766646,15.058251
Signatáři Charty 77 Liberec,50.764263,15.051406
Japonský altán,50.765846,15.068233
Dětské hřiště Sametová,50.759192,15.073549
Fotbalové hřiště,50.760744,15.076994
Dětské minihřiště s klouzačkou,50.760452,15.070728
Hřiště SNP,50.764089,15.072762
Venkovni posilovna,50.762164,15.071213
Cvičiště pro psy Broumovská,50.757943,15.07187
Dětské hřiště,50.76104,15.066095
Maska válečníka,50.765039,15.061946
Červená kočička,50.761521,15.053393
Venkovní posilovna Sametová,50.75958,15.073511
Dětské pískoviště,50.759442,15.072378
Květina,50.760034,15.069712
Skluzavka Vlnařská,50.761686,15.072163
Arboretum Jablonecká,50.75956,15.076382
Lom s vodní plochou,50.760711,15.078957
Erb,50.774848,15.068114
The Bear in Garden of Memories,50.775561,15.0609
Ruce,50.75219,15.049283
Rozbitý kolotoč,50.754151,15.066974
Altán v parku,50.759841,15.032238
Andělíčci se štítem,50.776164,15.068821
Andělský štít,50.773955,15.054757
Aztécká hlava,50.759035,15.050613
Beachvolejbalové hřiště,50.769944,15.071793
Bílé sochy mužů na portálu,50.769512,15.061626
Buddha,50.769391,15.051083
Decanté,50.771405,15.040083
Dekorativní pilíře,50.776091,15.059624
Dětské dopravní hřiště,50.77679,15.05373
Dětské hřiště,50.765837,15.045538
Dětské hřiště,50.77055,15.042787
Dětské hřiště Domažlická,50.758346,15.034456
Dětské hřiště Franklinova,50.764736,15.084699
Dětské hřiště Ječná,50.76366,15.08435
Dětské hřiště u mlékáren,50.776795,15.046826
Dítko s květinami,50.771952,15.079387
Dům seniorů,50.758762,15.034041
Erb na domě,50.75875,15.042918
Erbaut 1923-1924,50.76453,15.044984
Graffiti jazyk,50.766872,15.071149
Grafiti Prehrada,50.76848,15.069329
Hlava dítěte,50.770456,15.067962
Kameny Zmizelých - rodina Goltz,50.768189,15.064555
Klášterní ornamenty,50.76845,15.066729
Kotva,50.769351,15.070646
Minihřiště Vojanova,50.760528,15.03828
Operka Na Kameni,50.769533,15.066413
Ornament dívky,50.769934,15.067304
Ornamenty,50.774371,15.057016
Ozdobné kvítí,50.772696,15.059072
Pečeť s postavičkou,50.76386,15.055005
Slunce,50.76973,15.067059
Stračena,50.77127,15.064016
Svatý obrázek,50.770198,15.07066
Škeble,50.774925,15.057873
Labutí květina,50.77397,15.053082
Kamenný obličej,50.766641,15.05149
Kamenný muž,50.767596,15.052105
Rozvoj ITS v Liberci - Zavedení silniční meteorologie,50.753045,15.070247
Chlapci na stráži,50.765786,15.058342
Lev a vázy,50.762543,15.047864
Ozdobné závěsy,50.765853,15.066516
Hřiště mezi obchody,50.776497,15.023175
Váza,50.773557,15.042605
Erb,50.770328,15.049122
Kameny Zmizelých - rodina Fischler,50.767234,15.050031
Věnec,50.770805,15.052402
Dětské hřiště u Wolkeráku,50.775927,15.0859
Hmyzí hotel,50.777542,15.076911
Jelen,50.775263,15.081613
Kameny zmizelých - rodina Königstein,50.773777,15.078692
Kameny zmizelých - rodina Steiner,50.772973,15.079596
Květinové rohy,50.774791,15.081133
Netopýr na zdi,50.760642,15.070908
Plastika chlapce,50.759711,15.053469
Stadión FC Slovan Liberec,50.776447,15.049641
Dětské hřiště - Lomená,50.765952,15.079391
Dětské hřiště Vojtěšská,50.765141,15.075964
Dvě dívky,50.763332,15.054581
Detske hriste Horni kopecna,50.756389,15.065907
Kameny zmizelých - rodina Rosenbach,50.77372,15.079153
Lesní chaloupka,50.766136,15.082381
Pouliční umění,50.772584,15.076236
Rohy s vínem,50.773335,15.090235
Tenisové kurty,50.772249,15.08844
Most pro pěší Kunratická,50.754823,15.095622
Štít,50.762379,15.054066
Minigolfové hřiště,50.760552,15.091063
Dívčí hlava,50.776591,15.080359
Dívčí strážce,50.776715,15.069468
Ekopark u cyklostezky,50.774757,15.046661
Fotbalové hřiště Umělka,50.777552,15.051719
Fotbalový stadion,50.772464,15.036801
Garden of Memories,50.775621,15.060882
Historický zdobný dům,50.767853,15.060079
Houpačka pod zvonicí,50.766926,15.099631
Hřiště U Mlékárny,50.775482,15.045368
Ještěd poskládaný z kamínků,50.77175,15.049036
Kamenná socha,50.753643,15.045264
Kamenné lístky,50.771396,15.058983
Kamenné seskupení,50.767642,15.062716
Kamenné ženy,50.768478,15.058877
Kameny Zmizelých - Františka Pokorná,50.776539,15.057519
Kaplička,50.756368,15.081885
Kino Varšava,50.770786,15.056755
Kovový Kůň,50.75467,15.077429
Krásné barokní panny,50.756637,15.061037
Květiny,50.777035,15.07354
Labutí reliéf,50.775966,15.070071
Letopočet,50.770961,15.049488
Liliovník v ulici U Soudu,50.77017,15.049647
Lípa v ulici Novorudská,50.763727,15.099737
logo Dukla Liberec,50.753566,15.043821
Minihřiště s posezením,50.760455,15.098768
Modernizace TT,50.753741,15.078894
Mozaika Azyl,50.769527,15.050403
Multifunkční hřiště,50.777394,15.070408
Novoapoštolská Církev,50.755108,15.060477
Obelisk,50.77015,15.053332
Okenní reliéfy,50.771767,15.063165
Ozdobný pás,50.776574,15.067166
Památník obětem 1. světové války,50.772517,15.027517
Panenka Maria,50.775864,15.076864
Park Masarykova,50.773611,15.070578
Pískoviště u parku,50.775557,15.059598
Pivař,50.762633,15.098541
Playground Sněhurčina,50.763567,15.097235
Postavy z mozaiky,50.771606,15.055371
Průčelí s hvězdou,50.754644,15.039614
Pytloun Playground,50.755355,15.030707
Rolník ve dveřích,50.765734,15.050055
Rostlina,50.770921,15.062322
Secesní křídla a zobák,50.756715,15.059407
Servis hadic Hydromat obrostlý břečťanem,50.756809,15.058627
Skatepark Liberec,50.767837,15.049213
Slon pro štěstí,50.767724,15.027732
Strom života,50.776668,15.072897
Střežící hlavička,50.776951,15.061617
Štít s korunkou,50.766649,15.057328
Těla,50.775163,15.040523
Tenisové kurty Nisa,50.775434,15.04655
TJ Starý Harcov Liberec,50.765713,15.098323
Trojúhelníkový štít,50.776911,15.070144
Věneček,50.770251,15.069061
Zdobená fasáda,50.770634,15.062958
Zdobné průčelí,50.772376,15.047542
Zlověstné tváře,50.772261,15.047322
Brána do Lesoparku Nové Vratislavice,50.750737,15.076376
Dětské hřiště,50.75001,15.034447
Dětské hřiště,50.749567,15.066865
Dětské pískoviště,50.749877,15.034852
Home Credit Arena,50.751977,15.050507
Hřiště s umělou trávou,50.751746,15.045519
INRI Harcov,50.76488,15.104959
Kamenný Stonehenge Gym,50.752551,15.075102
Mapa - Vratislavice n/N,50.749423,15.091825
Mozaikový sloup,50.752372,15.043227
Památný strom,50.75176,15.034625
Pošta Dobiášova,50.752177,15.070642
Projekt: Revitalizace Rochlice,50.751885,15.069361
Pyramida  dětské hřiště,50.752231,15.058488
Revitalizace,50.750065,15.063768
Automobilka R. A. F. Liaz Ostašov,50.762665,15.017479
Kostel sv. Vojtěcha,50.764663,15.009725
Ostašov a příroda,50.761037,15.007881
Sedmiletá válka,50.759114,15.009001
Střet Jízdních Vojsk,50.763728,15.009111
Budova tance,50.745784,15.03286
Dětské hřiště Ampérova,50.738058,15.02682
dětské hřiště náměstí na lukách Shakintoneva,50.746581,15.058722
Dětské hřiště ve Vesci,50.737609,15.064629
Domeček pro děti se skluzavkou,50.741992,15.052266
Fotbalové hřiště ve Vesci,50.737643,15.065999
Grafitti hrocha s pivem,50.743561,15.059015
Historická Vodárna č.4,50.729912,15.025009
Hřiště,50.742587,15.022499
INRI Dukelská,50.747187,15.059409
koník na péru,50.73307,15.055687
Kouloid,50.744644,15.084643
Kovboj  freska,50.731792,15.05858
Kříž u tří lip,50.748921,15.062943
Les a lesní prameniště,50.730278,15.081994
Litorál,50.730951,15.081166
Mokřadní Louky,50.730155,15.083768
NS Ještědské vápence 10,50.730087,15.022534
Ozdobné kování,50.734324,15.069454
Potoční Niva informační tabule,50.734207,15.076191
small PlayGround,50.73427,15.066286
Socha Myslitel,50.748131,15.019525
Tenisové kurty,50.738401,15.070385
FC Doubí,50.73737,15.060631
Svaty U Cesty,50.743433,15.078964
Skleněný vodopád,50.74179,15.048395
Detske hriste Cihlarska,50.745903,15.060944
Projekt Revitalizace Rochlice,50.748411,15.072799
Vesec-railway station,50.743445,15.081245
Věž,50.741448,15.016362
Zvýšení bezpečnosti dopravy v Liberci,50.748743,15.018823
5. Naucna stezka Mojzisuv pramen,50.721877,15.08673
7. odhoziště discgolf Vesec,50.728626,15.068098
Beuysovy klavíry,50.743189,15.091327
Byliny a dřeviny,50.725063,15.090544
Císařská Alej,50.720885,15.065471
Císařská Alej Začátek,50.724574,15.060651
Health center Vratislavice,50.74335,15.09008
Houpačky a orlí totem,50.743442,15.097981
Křížek u Mojžíšáku,50.731663,15.097665
Naučná Stezka Mojžíšův Pramen,50.724897,15.098787
Naučná stezka Pilínkov,50.727112,15.035667
Nisa park Vratislavice,50.740964,15.097101
Nově zrekonstruovaný most přes řeku Nisu,50.741594,15.089847
pexeso,50.725467,15.066695
Playground Pilínkov,50.725522,15.042054
Pomník sv. Marie,50.728043,15.037973
Rašelinné louky,50.729011,15.086449
Socha sv. Václava Tyršův vrch,50.735975,15.096203
Soví dům,50.740867,15.099145
SportAreal Vesec,50.725848,15.066642
Stara studna,50.742735,15.096411
Tenisové kurty a hřiště,50.72005,15.05883
TK Sportovní areál - Na Rozcestí,50.739549,15.08914
Velbloudi,50.742276,15.096446
Zauhlovací Věž,50.742978,15.086298
Dětské hřiště,50.738919,15.090065
15° poledník u Ještědu,50.74099,15.000069
Cedule Prirodni Pamatka,50.733594,14.988273
Cerveny kamen,50.730671,14.972826
Horska chata Jestedka,50.730329,14.986728
Info tabule Vyprez - Tetrevi sedlo,50.743107,14.978591
Jestedsky Hreben - Vyprez,50.744114,14.978403
Ještěd,50.732469,14.984526
Kriz Na Jestedu,50.732785,14.985025
Lbc CHKO Terasy Jestedu,50.731922,14.988563
Mapa Ještěd,50.727895,14.992573
mlynarska stezka jested,50.730308,15.002641
Mohyla letců,50.73346,14.976201
Nad Výpřeží (890m.n.m) - Rozcestník KČT,50.736226,14.98218
Naucna stezka Padaky,50.734043,14.994841
NS - Ještědský Paradox,50.732521,14.994155
NS - Lesy Přírodě Blízké,50.731531,14.991647
NS - Reliéf Jizerskýh Hor,50.731868,14.993818
NS - Zázračné Prameny Ještědu,50.732231,14.991429
Pivovarska stezka Jested,50.728961,14.995923
Skokanské Mustky,50.734071,14.996639
Stezka Terasy Jested,50.731085,14.988447
Terasy Ještědu,50.731049,14.984879
Top Of Jested,50.732877,14.984251
Turistický altánek nad Výpřeží,50.736428,14.982233
Kamenná vrata,50.737494,14.976256
U červeného Kamene,50.731465,14.974095
Dítě z Marsu 2003,50.732652,14.98396
Vrcholové sutě a skály,50.73141,14.984511
Cykloturistická mapa okolí - Šimonovice,50.718977,15.055812
Dětské Hřiště Minkovice,50.718791,15.05663
Dravci A Stromy,50.725005,15.014455
INRI Dlouhý Most,50.716439,15.064965
Ježíš bez popisu,50.715198,15.070935
Kaple v Minkovicích,50.718989,15.054649
Kostel sv. Vavřince,50.713691,15.073681
Kříž Šimonovice,50.717789,15.056179
Květnaté bučiny,50.723513,15.016492
Nad Hlubokou,50.716648,15.018611
Nový Prales - Les A Zvěř,50.714225,15.009961
Pamatnik zesnulym,50.713819,15.073329
Panský Iom,50.724002,15.015229
Pomník Franze von Panze,50.71717,15.064281
Prejezd Simonovice - Prirodni park Jested,50.71293,15.05362
Projekt Novy Prales,50.715897,15.009257
Přírodní památka Nad Lomem,50.723447,15.014116
Svatý,50.713621,15.07412
Černá Hora - Sedlo,50.756012,14.974497
Hravé Putování Lesem - Hnízda,50.756879,14.985102
Hravé putování lesem - Motýli,50.757371,14.990228
Hravé Putování Lesem - Pexeso,50.75657,14.983454
Kurty TJ Sokol Ostašov,50.761734,15.004687
Památný strom u vodníka,50.759456,15.003047
Přírodní park Ještěd,50.753942,14.997107
Vrstevnicová,50.767056,14.975603
Boží muka,50.785102,15.035331
Dětské hřiště Letná,50.785596,15.048962
Dětské hřiště Pulpánova,50.782583,15.046046
Dětské hřiště u Rapidu,50.783735,15.040278
Dětské pískoviště,50.783258,15.047378
Fotbalové hřiště,50.787323,15.027697
Hamrštejn,50.786401,14.970808
Hornická naučná stezka 6,50.787099,14.976431
Informační mapa Liberce,50.779009,15.039264
Infotabule Zlatý kopec,50.786404,15.021316
Kaplička 1895 u památných stromů,50.781572,15.036807
Lípa v ulici Selská,50.784584,15.035876
Pódium u Kolosea,50.780219,15.048085
Posilování rukou,50.779287,15.049916
Přírodní park Ještěd,50.771854,14.995367
Přírodní Rezervace,50.787397,14.971134
River Bridge,50.782657,15.02859
Rozvoj cyklistické dopravy,50.778963,15.038801
Rudné hornictví na Liberecku,50.773491,14.97727
Sanatorium Machnín,50.784078,14.972368
Staré pískoviště,50.780693,15.043017
Nádraží Machnín,50.7876,14.984648
Stráž Nad Nisou A Okolí,50.783231,15.021495
Infoboard Golf Y,50.786865,15.014572
Voda a Lesy ČR,50.774032,14.976704
Zapomenutý pomník,50.78319,15.039312
Zvýšení bezpečnosti dopravy,50.785492,15.035365
Info tabule Stráž nad Nisou,50.790288,15.025449
Informační tabule - Stráž nad Nisou,50.792901,15.038676
INRI - Kříž u cesty,50.793175,15.03801
Jantsch,50.793099,15.023906
Nádraží Krásná Studánka,50.801359,15.037973
Nádraží Stráž nN,50.788708,15.025648
Řopík 249,50.799408,14.985049
Bunkr K2 65 A140,50.804239,15.006378
Kaplička Bedřichovka,50.80011,14.994001
Familie KochKoch,50.794166,14.990206
INRI,50.793737,14.990247
Pamatny strom,50.798614,14.98549
Česká POŠTA,50.789628,14.991854
Jízdy na koních,50.788163,14.997721
Kaple,50.79329,15.024543
Podstavec kříže,50.788876,14.994608
Pomnik,50.790398,15.024575
Pošta Stráž nad Nisou,50.790416,15.024273
Přírodní Park Ještěd,50.788709,14.979743
Řopík,50.80306,14.99241
Schillerův Dub,50.793753,15.027663
starodávná kaplička,50.801196,15.051053
Stráž nad Nisou,50.791571,15.025572
Stráž Nad Nisou,50.798092,15.023263
TJ Jiskra Machnín,50.788312,14.98873
Hlava,50.793696,14.990758
Kacak,50.801852,15.03288
Cross Between Trees,50.803906,15.036712
Socha mezi topoly,50.795725,15.036294
Venkovní posilovna Stráž nad Nisou,50.789659,15.024128
Voskovcova - Dětské hřiště,50.789792,15.022069
Workout Hřiště,50.791368,15.031418
Zlomený Křížek,50.792944,15.017807
Clam-gallasovská Obora,50.807452,15.077352
Dětské hřiště,50.789998,15.0698
Dětské hřiště Ruprechtice,50.787862,15.063286
Dračí sluj,50.804832,15.059862
Fotbalové hřiště u Cvičáku,50.789939,15.061228
Hermann Löns,50.786754,15.094486
Hlídající pes,50.791947,15.067678
Hřiště na plážový volejbal,50.79159,15.069109
INRI - křížek u cesty,50.807544,15.033111
Křížek Martinské kameny,50.799541,15.083621
Lesní Školky Suchopýr,50.80918,15.083236
Milenecky Kriz,50.805347,15.047482
Mimi hřiště u Hokejky,50.785833,15.060914
Mlynaruv Kriz,50.79313,15.095186
Nástěnná malba ovoce a zeleniny,50.789354,15.067783
Panna Maria na rozcestí,50.808831,15.06452
Petrova kaplička,50.809188,15.059564
Polozili sve zivoty abychom zili v miru,50.789305,15.061659
Překážkové cvičiště pro psy,50.787596,15.05972
Radčice autobusová zastávka,50.805229,15.064156
Slunce na historické budově,50.790329,15.067031
Socha 1945,50.804704,15.035092
CHKO Jizerské hory,50.809002,15.036225
CHKO Jizerky,50.806642,15.036455
TJ Sokol Ruprechtice hřiště,50.791102,15.069745
Veřejné sportoviště,50.790211,15.069102
Veřejné sportoviště Cvičák,50.788137,15.061622
Zvýšení bezpečnosti v Liberci II,50.789517,15.067437
Dračí kámen,50.809539,15.077646
Infocedule Objekty Na Přivaděči,50.798772,15.126382
U Švédů,50.809568,15.083318
Vodni Zamek,50.793985,15.125568
Dětské hřiště v parku Uherkových,50.780345,15.064702
Dítko,50.781381,15.064299
Fauna jizerskeho potoka,50.783061,15.080549
Jizerský potok,50.781759,15.079588
Květinový koš,50.77903,15.063535
Lidové plastiky,50.782289,15.071131
Mohyla A. B. Svojsíka,50.786984,15.102872
Obojživelníci ČR,50.783962,15.081146
Ornament na domě,50.778812,15.064253
Tenisové kurty,50.782181,15.079624
Zdobné pilíře,50.779362,15.062615
Zvýšení bezpečnosti v Liberci,50.779698,15.06864
Mravenečník velký,50.777685,15.077538
Mraveniště,50.778907,15.079753
Moudrobudka,50.780022,15.071835
Křížek v Novém Harcově,50.761435,15.111011
Malý Cíp - U potůčku,50.770874,15.109859
Štíty F a S,50.777412,15.069286
Posilovna lesopark,50.747927,15.09119
  posilovna v parku”,50.747498,15.092052
Dětské hřiště,50.744196,15.090793
Ferdinand Porsche Birthplace,50.745246,15.086641
Hřiště v kleci,50.745141,15.09776
Jak se chovat v lese,50.747773,15.106955
Kamenný Kříž,50.736021,15.104358
Kaplička,50.736147,15.114411
Kriz Nad Trati,50.734541,15.103394
Křížek v Lukášově,50.756268,15.119157
Les prosí,50.742629,15.112996
Mini Park Vnitřní,50.744518,15.093872
Modernizace tramvajove trati,50.740776,15.10249
Mušle,50.745202,15.085693
Rytíř,50.741656,15.102067
Trail park,50.747614,15.090125
Hrbitov na Proseci,50.733241,15.12347
Kaplička Nový svět,50.724144,15.122929
Kříž Ježíše Krista,50.731783,15.112172
Kříž Ježíše Krista,50.7298,15.114925
Kříž u trati,50.729613,15.112405
4. Voda a les,50.716999,15.088046
LNS harcov 4/11,50.763133,15.121967
LNS harcov 7/11,50.768256,15.124301
